"","Genes","L_C","L_PC","L_PI","L_HS","L_CoE","B_C","B_PC","B_PI","B_HS","B_CoE","Di_mean","Di_sd","CI_mean","CI_sd","plastic","L_N","L_NDi","B_N","B_NDi","I","na_count"
"6763","LAMB1",0.216302737827894,0.0237947345788141,0.0368866166563142,0.723015910936977,0.520722890145149,0.187825505279755,0.0240336375364327,0.0493095704524822,0.73883128673133,0.504789732819093,0.819484425064617,0.256352635970757,0.903782236074843,0.292448083473252,0.454017879276837,0.818009315163015,0.0702087286527514,0.637760702524698,0,0.000690012075211316,0
"6767","GZMB",0.153541238836621,4.7757772577487e-05,0.222407946893357,0.624003056497445,0.500482356094602,0.130951812407469,4.7757772577487e-05,0.209131286116816,0.659869143703138,0.562851972014491,0.932648285941847,0.22914271498177,1,0,0.350331136122033,0.845421059316652,0.378889876794106,0.886408312271834,0.368014602639708,0.00012701638511368,0
"6773","HSBP1",0.316307515887047,0.0006211476898084,0.0170098905824454,0.666061445840699,0.504512101083096,0.224090974246261,0.0006211476898084,0.0162454011180658,0.759042476945865,0.510440067930106,0.591769042046653,0.376992918822401,0.997356257680502,0.0499218841536233,0.359288709521895,0.342967520389183,0,0.62879238548483,0,0.000143081985977965,0
"6774","DOT1L",0.231092637714395,0.00167216090965553,0.0622043858391859,0.705030815536764,0.493273425189444,0.23257369452009,0.00167216090965553,0.0472982657302566,0.718455878839998,0.50111188951771,0.708805742394342,0.33923159641833,0.993083248622249,0.080849817398501,0.385343046273405,0.612568837058633,0.120667314544866,0.695401323604276,0.201425419989818,0.000485908649173955,0
"6775","TLN1",0.250310559006211,0.00425226946966077,0.00998566650740564,0.735451505016722,0.510383376580217,0.223793597706641,0.00425226946966077,0.011753463927377,0.760200668896321,0.524400101814899,0.653520988059481,0.36032837602673,0.985124632376746,0.119481610750014,0.354077964567001,0.81470110167961,0.0157124796821383,0.785016935644551,0.00438334329547719,0.000903016073686112,0
"6778","SDCBP",0.239789825650824,0.00191067590160019,0.0491043706711249,0.709195127776451,0.497671640510784,0.2009553379508,0.0019584427991402,0.0557439694291856,0.741342249820874,0.524835892180524,0.927825581979132,0.183090909933008,0.993421206318668,0.0795664302370236,0.40663834520602,0.786136662286465,0.133212877792378,0.730747922437673,0.0923361034164358,0.00147831800262812,0
"6780","PDGFRB",0.175555025065648,0.0146096920506087,0.181618524707567,0.628216758176176,0.527960192060576,0.147720219622822,0.0145619479589401,0.197708283599904,0.640009548818334,0.50715872831577,0.941767508482128,0.215142908159454,0.936503476090733,0.238044622919462,0.399164377795576,0.847566456915372,0.355977911904456,0.832493368700265,0.286472148541114,0.00282522152305124,0
"6782","GRK6",0.228773472215586,0.00296239667447083,0.0682784652874003,0.699985665822543,0.483262914344576,0.202589708060586,0.00315351904056572,0.0691385159348273,0.725118256964021,0.517052134482226,0.616393893649509,0.359275146045756,0.987590068794699,0.109556512080641,0.280563740146218,0.702341137123746,0,0.703111420128629,0,0.000318522057652492,0
"6786","FASN",0.193569961305116,0.000334400229303014,0.110160989824679,0.695934648640902,0.528920626759446,0.185305498495199,0.000334400229303014,0.124683514068695,0.689676587206803,0.554801164601382,0.820616379564846,0.302574381234132,0.998797839817793,0.0336595865130262,0.414064271609375,0.469913589945012,0.122859387274156,0.417487684729064,0,0,0
"6788","POLD1",0.213053657604281,0.00425247264561135,0.0725309379330116,0.710162931817096,0.498339472580474,0.181518467198624,0.00468249796932486,0.0739643556787233,0.739834679153328,0.503111874601877,0.754543799851603,0.308018556657513,0.981981393822595,0.131742331901146,0.278366507488604,0.711506758984504,0,0.830119375573921,0,0.000824266402901418,0
"6790","CSF1R",0.143109625029854,0.00850250776212085,0.20348698352042,0.644900883687604,0.504026402634589,0.141867685693814,0.00826367327442083,0.190589921184619,0.659278719847146,0.515959159167266,0.910019078568099,0.264872234903818,0.969699826339164,0.169392347563329,0.343236699566233,0.833333333333333,0.335754640839387,0.906210570587411,0.323846908734053,0.000807102502017756,0
"6791","KLC3",0.27730530339226,0.00100334448160535,0.00568561872909699,0.716005733397038,0.522105749933542,0.209460105112279,0.00100334448160535,0.005303392259914,0.784233158146202,0.522437345462114,0.582665866971364,0.395340480582673,0.995812763916447,0.063396964503673,0.340272999727348,0.416049798115747,0,0.730292294065545,0,0.000168236877523553,0
"6793","SETD1A",0.236592005348871,0.00391613735135393,0.0630402598022828,0.696451597497493,0.517236525486092,0.194374134390372,0.00401165289650891,0.105831224031711,0.695782988681408,0.507641445692803,0.949396592863559,0.154256010775115,0.982111331647222,0.129302604247711,0.42632769922028,0.689899307740717,0.23096286972939,0.583987441130298,0,0.00078665827564506,0
"6805","COL18A1",0.212354290082171,0.000716606153258169,0.115516911905217,0.671412191859354,0.499732581160328,0.19381807758456,0.000668832409707625,0.117666730364991,0.687846359640741,0.510909683382146,0.895777801827278,0.278801704256546,0.997425256265727,0.0501306844081583,0.403537739432291,0.774498400697877,0.348502471648735,0.72329354147536,0.228191000918274,0.000145391102064554,0
"6809","UBE4A",0.2497491518945,0.00133785656266425,0.0163409623011133,0.732572029241722,0.523819840818497,0.23011132877825,0.00138563715418797,0.0160542787519709,0.752448755315591,0.506531401076917,0.605360449487869,0.378101478467253,0.993696412868299,0.0777823499426922,0.272882844213058,0.6608897623727,0,0.756996718780158,0,0.000357334286224763,0
"6812","BGN",0.202512898910759,0.00214981845977451,0.0848461685457673,0.7104911140837,0.519919616867605,0.210395566596598,0.00210204471622396,0.0808331740875215,0.706669214599656,0.511217164527586,0.967908413093289,0.150949389142853,0.991262137999881,0.0916395053514709,0.428056933101722,0.816831683168317,0.335148514851485,0.750162866449511,0.311400651465798,0.00033003300330033,0
"6815","SENP3",0.216063834870276,0.0340675617564145,0.0160064981604472,0.733862105212863,0.517168708920271,0.183047446127383,0.0338764393903197,0.0158631563858761,0.767212958096421,0.521839805556066,0.7020416805014,0.331739654539151,0.863520930927006,0.340831435250086,0.355176178118838,0.687073608617594,0,0.733990147783251,0,0.00107719928186715,0
"6824","AP4E1",0.236036122127192,0.000286683549142338,0.0764967270294806,0.687180467294185,0.492955972960513,0.229967987003679,0.000286683549142338,0.0772134359023365,0.692531893544842,0.514374577134361,0.725855090794456,0.335118849865666,0.998868546486771,0.0335931998189211,0.304279355660197,0.699098823888804,0.0629295860699557,0.685003885003885,0.0514374514374514,0.000152741713762028,0
"6826","OCRL",0.232194888941963,0.00329591593026033,0.0819679961786482,0.682541198949128,0.522948335701077,0.207929304991641,0.00334368282780033,0.0824456651540482,0.706281347026511,0.535785894448708,0.880575806528672,0.236354464748565,0.987797309024842,0.108573237723881,0.324956090279466,0.714715618417093,0.188233523924165,0.766628720117092,0.173849406407546,0.00135419801384291,0
"6832","MMACHC",0.256629557073917,4.77805915237231e-05,0.0628792584452195,0.68044340388934,0.55071689663899,0.185627598069664,4.77805915237231e-05,0.0598213005877013,0.754503320751111,0.531268424394545,0.866340785986568,0.240918721036639,1,0,0.435208844653735,0.238187799043062,0.00403708133971292,0.733943168548073,0,0.000149521531100478,0
"6834","NHLRC1",0.24845907592336,0.0237469539872904,0.0821826174208037,0.645611352668546,0.507002059227501,0.240431936547374,0.0236036122127192,0.0804625161259496,0.655501935113957,0.491301577487907,0.933389288036937,0.170915143726519,0.905540525959059,0.289788074001084,0.307293672328547,0.407037885937711,0,0.361442441054092,0,0.000674127005527841,0
"6838","BCL11B",0.200430004777831,0.00941232680363115,0.0387482083134257,0.751409460105112,0.494166388883238,0.197276636407071,0.00941232680363115,0.0408504538939322,0.752460582895366,0.504145206845395,0.721199392389518,0.354322211830635,0.962910735509774,0.18652051263042,0.474191755379365,0.740342110320969,0.147222756102249,0.771858714533874,0.124493341053851,0.00153757447626369,0
"6843","TOP1",0.163848285086462,0.0331518104518964,0.155393140345849,0.647606764115793,0.508381868396594,0.14402407566638,0.0335817330658259,0.151141683385879,0.671252507881915,0.524226353873336,0.919455505805188,0.238499341077118,0.847321392868335,0.354413597413838,0.260045899559445,0.733902670462248,0.0952961908634946,0.83144434757338,0.106219122348155,0.00162667751118341,0
"6845","NACA",0.226330371644215,0.00286615075952995,0.0165759052259482,0.754227572370307,0.533486886849854,0.221171300277061,0.00267507404222795,0.0139963695423713,0.76215725613834,0.503971291985904,0.611298820596716,0.384546783000157,0.987502564384466,0.108289255692901,0.342963418308086,0.653449951409135,0.0392614188532556,0.745732074713798,0.0431813617192207,0.000583090379008746,0
"6849","JMJD6",0.228486788666444,0.00152897892875914,0.11357446605189,0.656409766352907,0.472843562580111,0.178651631707201,0.00157675952028286,0.108653065124946,0.71111854364757,0.515924734720446,0.940558207287011,0.164172637961403,0.993143735298853,0.0805102975043102,0.285999049528799,0.512028925045195,0,0.731392656301687,0,0.000556250869141983,0
"6850","PHF5A",0.25333269625878,0.000525586506760954,0.0390367432748817,0.707104973959578,0.53255236388289,0.22843900807492,0.000525586506760954,0.0372210807969803,0.733814324621339,0.546267292065644,0.937171916090857,0.165350357253341,0.998044025021983,0.0439300427790748,0.336029874775065,0.417455138662316,0,0.422006821037516,0,0.00032626427406199,0
"6851","SIM2",0.210903530985714,0.000334464140666061,0.0648382626976922,0.723923742175928,0.517777743912665,0.343112427731855,0.000334464140666061,0.0627359166706484,0.59381719145683,0.497869731842295,0.803427591237174,0.262465929585334,0.998712561775944,0.0348306933829,0.345664110527332,0.336621668397369,0.000692281066112842,0.108222562051523,0,0.00017307026652821,0
"6853","PTPRT",0.242916527306608,0.000334464140666061,0.0314874098141335,0.725261598738592,0.554330701477811,0.243250991447274,0.000334464140666061,0.0309618233073725,0.725452721104687,0.487353788978632,0.523915317450884,0.409504499882106,0.998882364163254,0.0332051435975618,0.390207834496781,0.354086956521739,0,0.548381482770623,0,0.000173913043478261,0
"6854","YBX1",0.228134702651063,0.0176259851922618,0.0872701218055887,0.666969190351087,0.487084151464476,0.171148793885837,0.0176259851922618,0.0961547647480296,0.715070456173872,0.535267795588236,0.823937095572217,0.292929189104175,0.924131597497789,0.258450390321459,0.447916030596594,0.772518646012622,0.230063109581182,0.720536462699078,0.107627829002515,0.00215146299483649,0
"6855","USP11",0.216340181557573,0.0257047300525561,0.0435260391782131,0.714429049211658,0.494339635877283,0.224319159101768,0.0255136168179646,0.0417582417582418,0.708408982322026,0.476520484043544,0.623787866016002,0.363217553461495,0.894981719886279,0.302723179968951,0.42866027999487,0.45875857453572,0,0.592331640176962,0,0.00167308014053873,0
"6856","ARFIP1",0.231151457238414,9.55566172957477e-05,0.0343526039178213,0.734400382226469,0.533899325730885,0.246870520783564,0.000143334925943622,0.0369326325848065,0.716053511705686,0.510008764971694,0.588738857621105,0.438091529053376,0.999576424894514,0.0205439850150907,0.336157542448897,0.679078971037956,0,0.448594985697459,0,0.000179888469149128,0
"6857","SGK1",0.198615090735435,0.0303724928366762,0.0944603629417383,0.676552053486151,0.500417022604411,0.17468958930277,0.0301337153772684,0.0957497612225406,0.699426934097421,0.526284134082691,0.89078028220872,0.262790881507792,0.87796641084679,0.324012736108633,0.416960475706874,0.82504060239185,0.302820020670309,0.804258023514458,0.301715919923737,0.00177174073527241,0
"6861","MAEA",0.235729639359924,9.55337950800096e-05,0.0874134224982087,0.676761404346788,0.495942767011723,0.206352997372821,0.000191067590160019,0.137377597325054,0.656078337711966,0.491942470330366,0.905375593351525,0.240618020775056,0.999434477919995,0.0237520690794964,0.425556211386838,0.70311807300133,0.247376976503621,0.468888888888889,0,0,0
"6862","DOCK6",0.262172105690668,0.0234124898466243,0.0160542787519709,0.698361125710736,0.480633500388366,0.20598213005877,0.0235558316211955,0.016388742892637,0.754073295427397,0.492647194190164,0.705499724531708,0.355883620425388,0.905854891772616,0.289644242988172,0.41510612469049,0.571043877712656,0.0171075558371614,0.7134252962891,0.0186516417330484,0.000158403294788532,0
"6865","TNFRSF10D",0.246154581064297,0.000191076717301997,0.027467278112162,0.726187064106239,0.479978824599005,0.37751982420942,0.000191076717301997,0.0457151046145027,0.576573994458775,0.50025407193776,0.69124425275729,0.345676831601928,0.999576748730235,0.0205283961115646,0.435985876653836,0.728715980460572,0.0978715980460572,0.0735559566787004,0,0.000174459176552687,0
"6866","KPNA6",0.245496679248889,0.00234124898466243,0.00597257394046538,0.746189497825983,0.523157213107594,0.228869033398633,0.00267571312532849,0.00649816044722634,0.761957093028812,0.526237997801461,0.67261760381911,0.349347975054208,0.987255750543694,0.109324604175819,0.309790614701605,0.702371987951807,0,0.696708149337615,0,0.000564759036144578,0
"6869","SYTL2",0.34855941516556,0.00258015194228105,0.00692818577093984,0.641932247121219,0.530040442615916,0.218596206221033,0.0024845907592336,0.00664150222179751,0.772277700797936,0.524190771634736,0.56816698344882,0.392997684204878,0.98892871685882,0.103374765277004,0.432761919269246,0.0317587403255938,0,0.715065044062107,0,0.000266880170803309,0
"6871","CHMP5",0.384644785246763,0.000621088337872056,0.0622999378911662,0.552434188524199,0.516541050144197,0.179446753619034,0.000621088337872056,0.0402274138837132,0.779704744159381,0.550847873922414,0.694091136925522,0.378048098873831,0.998022283743809,0.043966285534444,0.433807690745837,0.0186806148590948,0,0.67816091954023,0.139449143352852,0.000213492741246798,0
"6873","RASSF9",0.271654483780039,9.55520519803163e-05,0.0522191964072428,0.676030767760738,0.487235866471316,0.201853709808418,9.55520519803163e-05,0.0644498590607233,0.733600879078878,0.535876709531653,0.527523329242919,0.397533218454573,0.99985975072717,0.0117834431028567,0.406923568671989,0.445509511871405,0.0634124760359829,0.624820659971306,0,0.000147470874502286,0
"6875","RHOA",0.13721463368039,0.00468048524214347,0.267169739230108,0.590935141847359,0.522196414314934,0.144999522399465,0.00468048524214347,0.225857292960168,0.624462699398223,0.522712828428546,0.907806070405609,0.271383445904373,0.886897855228648,0.296421203450759,0.348339723059495,0.598365440747227,0.180151780502043,0.814320234007376,0.307007503497393,0.00350262697022767,0
"6877","PRDX2",0.213060717527349,0.000382171690632016,0.0909090909090909,0.695648019872928,0.535786580687273,0.198394878899346,0.000429943151961018,0.104046242774566,0.697128935174127,0.504702991303208,0.86653613122332,0.27458456875862,0.997973323154662,0.04270958129043,0.357091647870069,0.739287396013185,0.194474964683723,0.767981072555205,0.139589905362776,0.000156961230576048,0
"6880","NR1I3",0.259303492093823,0.00109874361056705,0.0557492953709454,0.683848468924664,0.499920553871288,0.191993503081259,0.00109874361056705,0.0724215353747671,0.734486217933407,0.516538558443678,0.864464233094349,0.264696209240315,0.995049842268697,0.0686639710489577,0.361800959322233,0.496826835902085,0.0850710184345724,0.623965455199712,0,0.000151103052281656,0
"6888","BAIAP2L1",0.259388437649307,0.0338748208313426,0.0575250836120401,0.64921165790731,0.513093503124608,0.241280458671763,0.0336359292881032,0.0544672718585762,0.670616340181558,0.540136724059098,0.601813295116854,0.412873900256499,0.86942786468418,0.334410438749075,0.294706710100276,0.224870607463906,0,0.344937626921961,0,0.000544810678289294,0
"6890","ALDOB",0.0175152559742861,0,0,0.982484744025714,0.510252820953369,0.0202636605021661,0,0,0.979736339497834,0.530337332474544,0.97544005884042,0.128025253463453,0.998365147160972,0.0399414309053716,0,1,1,1,1,0,0
"6892","SURF4",0.254909455779063,0.000573367098284677,0.0196856037077739,0.724831573414879,0.512919524606582,0.213770366477137,0.000573367098284677,0.0195422619332027,0.766114004491376,0.535899452539259,0.555086467037421,0.406596615132119,0.998159721487243,0.0428463999236286,0.466937544675207,0.579961798923424,0,0.527272727272727,0,0.000520923771488106,0
"6893","AGTRAP",0.238557095078834,0.00119445771619685,0.0451982799808887,0.71505016722408,0.526859347799,0.195365504061156,0.00124223602484472,0.077257525083612,0.726134734830387,0.535916824735477,0.967462785425073,0.136157916710669,0.995372332572986,0.0665563366169924,0.355292145100222,0.739771965124078,0.166163648558015,0.708653175157013,0,0.00016767270288397,0
"6903","RAP1GDS1",0.222227531176836,0.00707152754551101,0.0630703808113144,0.707630560466339,0.528952291215234,0.304505709780687,0.00697596636246357,0.0618280854316976,0.626690238425152,0.538937561139645,0.607367468405078,0.376529034204112,0.973761611452401,0.157739922796267,0.32206333339905,0.438143487497957,0,0.121208242672469,0,0.000653701585226344,0
"6906","PRKAA2",0.290075971140523,0.0012422953796168,0.0385111567681208,0.67017057671174,0.527932794224682,0.242343160208323,0.00119451478809308,0.0187777724688232,0.73768455253476,0.498587169155032,0.836473269549889,0.266975496126294,0.995327811845128,0.0673223979023083,0.444464038592312,0.200637404027235,0,0.758834244080146,0.0958105646630237,0.000579458206576851,0
"6907","WDR44",0.281414237935977,0.00482560917343526,0.00592451027233636,0.707835642618251,0.499739851549698,0.293597706641185,0.00468227424749164,0.00582895365504061,0.695891065456283,0.511651618881712,0.519182024426972,0.416561755658938,0.982916554340834,0.128553504514612,0.264061736507776,0.655764513491415,0,0.466142969363708,0,0.000163532297628782,0
"6911","ZNF496",0.312819532705815,0.000191122366094892,0.00152897892875914,0.685460365999331,0.518649479256174,0.216016054278752,0.000191122366094892,0.00148119833723541,0.782311625017918,0.522680791408717,0.565674152293139,0.397978453128683,0.999417563693344,0.0230566161302061,0.427707115676622,0.279811636032204,0,0.71883230904302,0,0.000151906425641805,0
"6913","SGCD",0.228501815402255,0.000429963691954902,0.0362124976113128,0.734855723294477,0.527521218189351,0.209535639212689,0.000382189948404357,0.0389356009936939,0.751146569845213,0.500521012282949,0.931275049220702,0.180141960038381,0.998442034143228,0.0394389519448409,0.380147104864846,0.777477477477478,0.0704504504504505,0.806680744864657,0.0531771933192551,0.00018018018018018,0
"6914","TERF2",0.290239357890211,0.0073097319764942,0.0763460895322727,0.626104820601022,0.490742755831042,0.213224403994076,0.00721417992451388,0.0738139601547943,0.705747455926616,0.513261936568151,0.791106402336276,0.260825341054543,0.966769633693223,0.174391151845678,0.321390297093659,0.314336825964733,0.000383337592639918,0.536288358499756,0.000324728040266277,0.00204446716074623,0
"6915","KIF1B",0.231735868890057,0.00291461608294711,0.0828993262936595,0.682450188733337,0.499498850211779,0.189975631898323,0.00281905489989966,0.0834726933919442,0.723732619809833,0.521262416046777,0.917047176908271,0.199718437360083,0.987345049235021,0.111142498345416,0.272760418011755,0.668973818838399,0,0.810619162919405,0.00103770321687997,0.000451399337947638,0
"6916","CHUK",0.201911132345915,0.00845676063067367,0.126469182990922,0.663162924032489,0.501067435270387,0.224032489249881,0.00879120879120879,0.080697563306259,0.686478738652652,0.517112511557948,0.850967555317084,0.306061097359376,0.896916904741564,0.285182040693065,0.366048125820305,0.673333333333333,0,0.819719597683633,0.22173117951844,0.00425531914893617,0
"6920","RNF6",0.251899278513068,0.00305795785751828,0.0281427684074729,0.716899995221941,0.507866662449753,0.231831430073104,0.00296239667447083,0.0271871565769984,0.738019016675426,0.51659851809742,0.533541050801975,0.39291670733071,0.986631171177347,0.11194483200576,0.298466724211517,0.615864978902954,0,0.702535108517235,0,0.000168776371308017,0
"6925","CREB3",0.226627812544786,0.00420388859695218,0.00267520183442412,0.766493097023838,0.528312736270457,0.310610041561171,0.0047293746715712,0.00296183060239813,0.681698753164859,0.535328415225009,0.913705797056196,0.174167682053333,0.980066144076942,0.136445913321217,0.401099097567624,0.677168576104746,0,0.138226024313372,0,0.00122749590834697,0
"6928","VCAM1",0.185149837755297,0.00243367054781447,0.220700515365528,0.591715976331361,0.499357962761361,0.154752815422791,0.00243367054781447,0.220223325062035,0.62259018896736,0.540013096761146,0.942854583687678,0.219362382554545,0.992467465194235,0.0859400198853725,0.32023613327122,0.870500233754091,0.378214118747078,0.852446579845745,0.397774687065369,0.000350631136044881,0
"6930","GIGYF2",0.2235653877395,0.000668928281332123,0.0522241865354293,0.723541497443738,0.522958157220636,0.223613168331024,0.0006211476898084,0.0540398490133308,0.721725834965837,0.50967940788341,0.595951918280636,0.364002286050156,0.997493650657345,0.0489147858957053,0.276038431473395,0.73556861389561,0,0.756181318681319,0,0.000518492913930176,0
"6931","FOXA1",0.191695733193177,0.00301017726599455,0.110516508194371,0.694777581346457,0.551190680830041,0.213053657604281,0.00320129963208945,0.117779158105977,0.665965884657652,0.500386580928806,0.746480172664231,0.323746687240565,0.986631171177347,0.11194483200576,0.374140521363167,0.512680025046963,0,0.372908024603061,0,0.000156543519098309,0
"6938","TTF2",0.274773053033923,0.00157668418537984,0.00301003344481605,0.720640229335881,0.516389703518613,0.344672718585762,0.00172001911132346,0.00363115145723841,0.649976110845676,0.518019902201802,0.523912104676114,0.415066844360623,0.993052733007449,0.0824275359652893,0.367305914940448,0.599281682914315,0.00324952967333675,0.0530985530985531,0,0.00017102787754404,0
"6939","PLD3",0.258254097185723,0.00143341774571169,0.0564288785895169,0.683883606479048,0.48313313376145,0.22843900807492,0.00143341774571169,0.0600602035453199,0.710067370634048,0.502296299626604,0.545902172983389,0.376536171744382,0.993978133274254,0.0748729998126847,0.2961229890691,0.499395405078597,0,0.556855636123929,0,0.000151148730350665,0
"6940","PTEN",0.110479556744364,0.0258406572411158,0.2789931218953,0.58468666411922,0.506354013108537,0.106706152082537,0.0271780664883454,0.315246465418418,0.550869316010699,0.520448949243945,0.946383031667164,0.210191918299084,0.847369502436666,0.347194108710799,0.362986807577423,0.720069005175388,0.145715928694652,0.332978836541529,0.0634903754121025,0.00287521564117309,0
"6941","PIKFYVE",0.260857101906263,4.77760259901581e-05,0.0547513257847212,0.684343796283025,0.487917833958886,0.259471597152549,4.77760259901581e-05,0.0594811523577469,0.680999474463714,0.49509579333642,0.866496984404446,0.240016084572797,0.999858336874911,0.0119022319372687,0.248095950839026,0.627364915998184,0.0205842288481913,0.465628276171934,0,0,0
"6946","RUNX2",0.202827260136587,0.0159033382683032,0.103634366493147,0.677635035101963,0.513931846294708,0.176130665265772,0.0157600649505707,0.10091217345623,0.707197096327427,0.502825400673549,0.94579786319968,0.175420903623158,0.931217164400905,0.248130297617294,0.434699093263298,0.769777777777778,0.288296296296296,0.804110259337792,0.309248083510031,0.00266666666666667,0
"6947","STK35",0.287625418060201,0.000143334925943622,0.0180124223602484,0.694218824653607,0.491502398526916,0.208217869087434,0.000143334925943622,0.0172957477305303,0.774343048256092,0.541155609801447,0.659839875284313,0.237870914315208,0.999717464910816,0.0167841400571653,0.386734368170128,0.3684375,0,0.622273978403557,0,0.00015625,0
"6948","CEACAM6",0.256330625895843,0.000191113234591495,0.128141423793598,0.615336837075968,0.510513161596013,0.190969899665552,9.55566172957477e-05,0.117582417582418,0.691352126134735,0.516462398591287,0.926027474445962,0.220228326989176,0.998761835264189,0.034712915123012,0.365526894460776,0.200223574711216,0.0458328157992796,0.538699690402477,0.0928792569659443,0.00037262451869333,0
"6949","KRT81",0.463258480649785,0.00133779264214047,0.00692785475394171,0.528475871954133,0.505019130835251,0.298805542283803,0.00133779264214047,0.00683229813664596,0.69302436693741,0.533174912184789,0.575804257144847,0.392279316243377,0.992746737115289,0.0843144151657887,0.242997249128618,0.0194548586482926,0.000405309555172763,0.155486381322957,0,0.000101327388793191,0
"6953","C18orf25",0.224855463710641,0.00215012661856754,0.0224090974246261,0.750585312246166,0.517488671012325,0.221463041712456,0.00224568780161498,0.0216923885517703,0.754598881934158,0.516090241937519,0.978675633866873,0.0880606734491705,0.991907736076159,0.0883840802227226,0.319761411630458,0.709961685823755,0,0.766939252336449,0,0.000191570881226054,0
"6955","RCN2",0.357589946963543,0.0243681016770988,0.029337283195566,0.588704668163792,0.505929197465472,0.229585742271489,0.0239380763533853,0.0277605236752831,0.718715657699842,0.491876602031165,0.585419328643586,0.395496514074623,0.902636336296309,0.294065286062848,0.380981541854254,0.0752788104089219,0,0.617462204858162,0,0.000232342007434944,0
"6957","CLIP3",0.265934065934066,0.000812231247013856,0.0366459627329193,0.696607740086001,0.491236274208408,0.247587195413282,0.000812231247013856,0.0346392737697086,0.716961299569995,0.459912209876492,0.571601423335143,0.441449994159742,0.996691915807696,0.056061449498091,0.468011574530248,0.591023622047244,0.168031496062992,0.802498311951384,0.178595543551654,0.00015748031496063,0
"6958","DNAH7",0.225715514358068,0.0233647092551006,0.00984280185388695,0.741076974532945,0.528272365767526,0.281093219934063,0.0233647092551006,0.0125662955707392,0.682975775240097,0.486975325462417,0.667748224375536,0.379610502666625,0.907488917460917,0.287573735206715,0.373709418912371,0.601033400996494,0.0166082303007935,0.343632253202713,0,0.000184535892231039,0
"6967","KDM1A",0.208466720818004,0.0104639495436954,0.111949925940083,0.669119403698218,0.519019966808005,0.174972526159874,0.0101294854030293,0.110468727602848,0.704429260834249,0.504107702620045,0.815077594026592,0.286256054568563,0.919690055670705,0.239509611485134,0.397382699568482,0.452996389891697,0.0464981949458484,0.794536049143227,0,0.00620938628158845,0
"6969","GEMIN4",0.241662685140946,0.0021978021978022,0.0839942666029623,0.67214524605829,0.529376018997464,0.192498805542284,0.00215002388915432,0.0810320114667941,0.724319159101768,0.525560043266501,0.586041067543708,0.368131884555716,0.991936629561743,0.0887540512593467,0.388450447980215,0.324103759836782,0,0.58526863084922,0,0.00116584086272224,0
"6973","TAF11",0.313840714729349,0.00458649849505518,0.0312455209975634,0.650327265778033,0.484979096660633,0.227796091921074,0.00463427452104534,0.029907792269839,0.737661841288042,0.495578479887313,0.740287659586107,0.251881801026598,0.980901244240455,0.134587166977919,0.398954672997392,0.316026779614701,0,0.610453469313422,0,0.00109304549801886,0
"6976","HNRNPH1",0.217592813799035,0.00200678484399637,0.0660327774857853,0.714367623871184,0.477563953076067,0.216111615461799,0.00195900425247265,0.0635959673180754,0.718333412967653,0.46977906920938,0.787817469422547,0.263098832595185,0.992503439110273,0.0847394284550379,0.409121473803217,0.582134493141519,0,0.746225614927905,0,0.00133824021411843,0
"6977","DSC3",0.229005445686443,0.000143307537976498,0.0600458584121525,0.710805388363428,0.506759360872142,0.195280405082641,0.000191076717301997,0.0698863093532053,0.734642208846852,0.528925012579335,0.977534385893108,0.103926393317669,0.999575010624746,0.020612349393912,0.435265127971109,0.717707300958044,0.160720185001652,0.623222322232223,0.095949594959496,0.000165180046250413,0
"6984","SAFB",0.234866943767617,0.0127561989393722,0.0337298743490516,0.718646982943959,0.504636715978065,0.213081075916105,0.0134728393292246,0.0370741961683627,0.736371888586307,0.494542007982617,0.559226406560867,0.399794443501598,0.937616650725881,0.238735084921732,0.286997182396432,0.734420105281032,0.0964510103582951,0.820224719101124,0.072671257702066,0.000849040584139922,0
"6987","ADAP1",0.218681318681319,0.00286669851887243,0.0566650740563784,0.72178690874343,0.50681591314796,0.206497849976111,0.00305781175346393,0.0613951266125179,0.729049211657907,0.510117331344722,0.959828992976951,0.163984547473136,0.989543746281125,0.099769422716417,0.394259514826288,0.701013223424352,0,0.636748368894375,0,0.000858663918942126,0
"6989","SBF1",0.200917387357255,0.00129007597114052,0.0908786850781213,0.706913851593483,0.476640348776268,0.214869320082183,0.00129007597114052,0.0882507525443165,0.69558985140236,0.486238062428093,0.6490500249526,0.345800987830831,0.99391209155976,0.0765169837248357,0.343855374622078,0.694652755135311,0,0.552346570397112,0,0.000163025758069775,0
"6993","UBC",0.208064593187139,0.0313888490755339,0.0384119248960871,0.72213463284124,0.49936891474056,0.199751564664851,0.0298600162438488,0.0391763413119297,0.73121207777937,0.518524887278573,0.961091644458279,0.13352064188777,0.944741479264224,0.210493869123782,0.344152018394028,0.74398211829436,0.0790921595598349,0.787237824386776,0.0575897618201209,0.093878954607978,0
"6994","ZBTB46",0.310702341137124,0,0.0623506927854754,0.626946966077401,0.470808463916151,0.196321070234114,0,0.0607740086000956,0.742904921165791,0.489277410061966,0.52207620084689,0.39949944120751,1,0,0.392957532426648,0.343237704918033,0,0.719940531499721,0,0,0
"6998","THOP1",0.214275476565859,0.00152883283168506,0.0545602216807606,0.729635468921695,0.508401508891255,0.208016817161149,0.0014810568056949,0.0545124456547704,0.735989680378386,0.506490037548598,0.654618088278269,0.340275626632044,0.994121882551476,0.0751108135009442,0.286124585445945,0.72150556635448,0,0.709916757148027,0,0.000176709666018731,0
